,date_time,max_temp,min_temp,precip
17520,2017-01-01 01:00:00,4.4,4.4,0.0
17521,2017-01-01 02:00:00,5.0,5.0,1.0
17522,2017-01-01 03:00:00,5.0,5.0,1.0
17523,2017-01-01 04:00:00,5.0,4.4,1.0
17524,2017-01-01 05:00:00,4.4,4.4,1.0
17543,2017-01-01 00:00:00,3.9,3.9,0.0
17544,2017-01-02 01:00:00,2.8,2.8,0.0
17545,2017-01-02 02:00:00,2.8,2.8,0.0
17546,2017-01-02 03:00:00,1.7,1.7,0.0
17547,2017-01-02 04:00:00,1.7,1.7,0.0
17548,2017-01-02 05:00:00,0.6,0.6,0.0
17549,2017-01-01 06:00:00,3.9,3.9,1.0
17550,2017-01-01 07:00:00,3.3,3.3,1.0
17551,2017-01-01 08:00:00,2.8,2.8,1.0
17552,2017-01-01 09:00:00,2.8,2.8,0.0
17553,2017-01-01 10:00:00,2.8,2.8,0.0
17554,2017-01-01 11:00:00,2.8,2.8,0.0
17555,2017-01-01 12:00:00,2.2,2.2,0.0
17556,2017-01-01 13:00:00,3.3,3.3,0.0
17557,2017-01-01 14:00:00,4.4,4.4,0.0
17558,2017-01-01 15:00:00,5.6,5.6,0.0
17559,2017-01-01 16:00:00,5.6,5.6,0.0
17560,2017-01-01 17:00:00,5.6,5.6,0.0
17561,2017-01-01 18:00:00,6.1,6.1,0.0
17562,2017-01-01 19:00:00,6.7,6.7,0.0
17563,2017-01-01 20:00:00,6.1,6.1,0.0
17564,2017-01-01 21:00:00,5.6,5.6,0.0
17565,2017-01-01 22:00:00,4.4,4.4,0.0
17566,2017-01-01 23:00:00,5.0,5.0,0.0
17567,2017-01-02 00:00:00,3.3,3.3,0.0
17568,2017-01-03 01:00:00,4.4,4.4,0.0
17569,2017-01-03 02:00:00,4.4,4.4,0.0
17570,2017-01-03 03:00:00,5.0,5.0,0.0
17571,2017-01-03 04:00:00,5.0,5.0,1.0
17572,2017-01-03 05:00:00,5.0,5.0,0.0
17573,2017-01-02 06:00:00,0.6,0.6,0.0
17574,2017-01-02 07:00:00,0.0,0.0,0.0
17575,2017-01-02 08:00:00,-1.1,-1.1,0.0
17576,2017-01-02 09:00:00,-1.7,-1.7,0.0
17577,2017-01-02 10:00:00,-0.6,-0.6,0.0
17578,2017-01-02 11:00:00,-0.6,-0.6,0.0
17579,2017-01-02 12:00:00,-1.7,-1.7,0.0
17580,2017-01-02 13:00:00,-1.1,-1.1,0.0
17581,2017-01-02 14:00:00,0.0,0.0,0.0
17582,2017-01-02 15:00:00,2.2,2.2,0.0
17583,2017-01-02 16:00:00,3.3,3.3,0.0
17584,2017-01-02 17:00:00,4.4,4.4,0.0
17585,2017-01-02 18:00:00,4.4,4.4,0.0
17586,2017-01-02 19:00:00,4.4,4.4,0.0
17587,2017-01-02 20:00:00,3.9,3.9,0.0
17588,2017-01-02 21:00:00,4.4,4.4,0.0
17589,2017-01-02 22:00:00,4.4,4.4,0.0
17590,2017-01-02 23:00:00,3.9,3.9,0.0
17591,2017-01-03 00:00:00,4.4,4.4,0.0
17592,2017-01-04 01:00:00,6.7,6.7,0.0
17593,2017-01-04 01:00:00,6.1,6.1,1.0
17594,2017-01-04 03:00:00,6.1,6.1,1.0
17595,2017-01-04 04:00:00,6.1,6.1,1.0
17596,2017-01-04 04:00:00,6.7,6.1,1.0
17597,2017-01-03 05:00:00,5.0,5.0,0.0
17598,2017-01-03 06:00:00,5.0,5.0,0.0
17599,2017-01-03 08:00:00,5.0,5.0,0.0
17600,2017-01-03 09:00:00,5.0,5.0,0.0
17601,2017-01-03 10:00:00,5.0,5.0,0.0
17602,2017-01-03 11:00:00,5.6,5.0,0.0
17603,2017-01-03 12:00:00,6.1,5.6,0.0
17604,2017-01-03 13:00:00,5.6,5.6,0.0
17605,2017-01-03 14:00:00,5.0,5.0,1.0
17606,2017-01-03 14:00:00,5.0,4.4,1.0
17607,2017-01-03 16:00:00,5.0,5.0,1.0
17608,2017-01-03 16:00:00,5.0,4.4,1.0
17609,2017-01-03 17:00:00,5.0,5.0,1.0
17610,2017-01-03 18:00:00,5.6,5.0,1.0
17611,2017-01-03 20:00:00,5.6,5.6,1.0
17612,2017-01-03 21:00:00,5.6,5.6,1.0
17613,2017-01-03 21:00:00,5.6,5.6,1.0
17614,2017-01-03 22:00:00,6.1,5.6,1.0
17615,2017-01-03 23:00:00,6.1,6.1,1.0
17616,2017-01-05 01:00:00,5.6,5.6,0.0
17617,2017-01-05 02:00:00,2.2,1.7,0.0
17618,2017-01-05 02:00:00,2.2,2.2,0.0
17619,2017-01-05 04:00:00,1.7,1.7,0.0
17620,2017-01-05 05:00:00,1.1,1.1,0.0
17621,2017-01-04 06:00:00,6.7,6.7,0.0
17622,2017-01-04 07:00:00,6.7,6.7,0.0
17623,2017-01-04 08:00:00,6.1,6.1,1.0
17624,2017-01-04 09:00:00,3.3,3.3,0.0
17625,2017-01-04 09:00:00,3.3,2.8,0.0
17626,2017-01-04 11:00:00,2.8,2.8,0.0
17627,2017-01-04 12:00:00,2.8,2.8,0.0
17628,2017-01-04 12:00:00,3.3,2.8,0.0
17629,2017-01-04 13:00:00,3.9,3.9,0.0
17630,2017-01-04 15:00:00,4.4,4.4,0.0
17631,2017-01-04 16:00:00,6.1,5.6,0.0
17632,2017-01-04 17:00:00,7.2,6.7,0.0
17633,2017-01-04 18:00:00,7.8,7.8,0.0
17634,2017-01-04 18:00:00,7.8,7.8,0.0
17635,2017-01-04 20:00:00,8.9,7.8,0.0
17636,2017-01-04 21:00:00,8.3,8.3,0.0
17637,2017-01-04 22:00:00,8.3,8.3,0.0
17638,2017-01-04 23:00:00,7.8,7.2,1.0
17639,2017-01-04 23:00:00,6.7,5.6,1.0
17640,2017-01-06 01:00:00,-1.1,-1.1,0.0
17641,2017-01-06 02:00:00,-1.1,-1.1,0.0
17642,2017-01-06 03:00:00,-1.1,-1.1,0.0
17643,2017-01-06 04:00:00,-1.7,-1.7,0.0
17644,2017-01-06 05:00:00,-1.7,-1.7,0.0
17645,2017-01-05 06:00:00,0.0,0.0,0.0
17646,2017-01-05 07:00:00,-0.6,-0.6,0.0
17647,2017-01-05 08:00:00,-1.1,-1.1,0.0
17648,2017-01-05 09:00:00,-1.7,-1.7,0.0
17649,2017-01-05 10:00:00,-1.7,-1.7,0.0
17650,2017-01-05 11:00:00,-1.7,-1.7,0.0
17651,2017-01-05 12:00:00,-2.8,-2.8,0.0
17652,2017-01-05 13:00:00,-2.8,-2.8,0.0
17653,2017-01-05 14:00:00,-2.2,-2.2,0.0
17654,2017-01-05 15:00:00,-1.1,-1.1,0.0
17655,2017-01-05 16:00:00,-1.1,-1.1,0.0
17656,2017-01-05 17:00:00,-0.6,-0.6,0.0
17657,2017-01-05 18:00:00,0.0,0.0,0.0
17658,2017-01-05 19:00:00,0.6,0.6,0.0
17659,2017-01-05 20:00:00,0.0,0.0,0.0
17660,2017-01-05 21:00:00,-0.6,-0.6,0.0
17661,2017-01-05 22:00:00,-0.6,-0.6,0.0
17662,2017-01-05 23:00:00,-1.1,-1.1,0.0
17663,2017-01-06 00:00:00,-1.1,-1.1,0.0
17664,2017-01-07 01:00:00,-2.8,-2.8,0.0
17665,2017-01-07 02:00:00,-3.3,-3.3,0.0
17666,2017-01-07 03:00:00,-3.3,-3.3,0.0
17667,2017-01-07 04:00:00,-3.9,-3.9,0.0
17669,2017-01-06 06:00:00,-1.7,-1.7,0.0
17670,2017-01-06 07:00:00,-1.7,-1.7,0.0
17671,2017-01-06 08:00:00,-1.7,-1.7,0.0
17672,2017-01-06 09:00:00,-2.2,-2.2,0.0
17673,2017-01-06 10:00:00,-2.8,-2.8,0.0
17674,2017-01-06 11:00:00,-2.8,-2.8,1.0
17675,2017-01-06 11:00:00,-2.8,-3.3,1.0
17676,2017-01-06 13:00:00,-3.3,-3.9,1.0
17677,2017-01-06 13:00:00,-3.3,-3.3,1.0
17678,2017-01-06 14:00:00,-2.8,-3.3,1.0
17679,2017-01-06 16:00:00,-2.2,-2.2,0.0
17680,2017-01-06 17:00:00,-1.7,-1.7,0.0
17681,2017-01-06 18:00:00,-1.7,-1.7,0.0
17682,2017-01-06 19:00:00,-1.1,-1.1,0.0
17683,2017-01-06 20:00:00,-0.6,-0.6,0.0
17684,2017-01-06 21:00:00,-1.1,-1.1,0.0
17685,2017-01-06 22:00:00,-1.1,-1.1,0.0
17686,2017-01-06 23:00:00,-1.7,-1.7,0.0
17687,2017-01-07 00:00:00,-2.2,-2.2,0.0
17688,2017-01-08 00:00:00,-7.2,-7.2,0.0
17689,2017-01-08 01:00:00,-7.8,-7.8,1.0
17690,2017-01-08 02:00:00,-7.8,-7.8,1.0
17691,2017-01-08 04:00:00,-8.3,-8.3,1.0
17692,2017-01-08 05:00:00,-8.3,-8.3,1.0
17693,2017-01-07 06:00:00,-5.0,-5.0,0.0
17694,2017-01-07 07:00:00,-5.6,-5.6,0.0
17695,2017-01-07 08:00:00,-5.6,-5.6,0.0
17696,2017-01-07 09:00:00,-5.6,-5.6,0.0
17697,2017-01-07 10:00:00,-5.6,-5.6,0.0
17698,2017-01-07 11:00:00,-5.6,-5.6,0.0
17699,2017-01-07 12:00:00,-5.6,-5.6,0.0
17700,2017-01-07 13:00:00,-5.6,-5.6,0.0
17701,2017-01-07 14:00:00,-5.0,-5.0,0.0
17702,2017-01-07 15:00:00,-4.4,-4.4,0.0
17703,2017-01-07 16:00:00,-4.4,-4.4,1.0
17704,2017-01-07 16:00:00,-4.4,-6.1,1.0
17705,2017-01-07 17:00:00,-6.1,-6.1,0.0
17706,2017-01-07 19:00:00,-6.7,-6.7,1.0
17707,2017-01-07 20:00:00,-6.7,-6.7,0.0
17708,2017-01-07 21:00:00,-7.2,-7.2,1.0
17709,2017-01-07 22:00:00,-7.2,-7.2,1.0
17710,2017-01-07 22:00:00,-6.7,-7.2,0.0
17711,2017-01-07 23:00:00,-7.2,-7.2,0.0
17712,2017-01-09 01:00:00,-7.8,-7.8,0.0
17713,2017-01-09 02:00:00,-7.8,-7.8,0.0
17714,2017-01-09 03:00:00,-8.3,-8.3,0.0
17715,2017-01-09 04:00:00,-9.4,-9.4,0.0
17716,2017-01-09 05:00:00,-10.0,-10.0,0.0
17717,2017-01-08 06:00:00,-8.3,-8.3,1.0
17718,2017-01-08 07:00:00,-7.8,-7.8,1.0
17719,2017-01-08 08:00:00,-7.8,-7.8,1.0
17720,2017-01-08 09:00:00,-8.3,-8.3,0.0
17721,2017-01-08 10:00:00,-8.9,-8.9,0.0
17722,2017-01-08 11:00:00,-9.4,-9.4,0.0
17723,2017-01-08 12:00:00,-10.6,-10.6,0.0
17724,2017-01-08 13:00:00,-10.6,-10.6,0.0
17725,2017-01-08 14:00:00,-10.0,-10.0,0.0
17726,2017-01-08 15:00:00,-9.4,-9.4,0.0
17727,2017-01-08 16:00:00,-8.3,-8.3,0.0
17728,2017-01-08 17:00:00,-6.7,-6.7,0.0
17729,2017-01-08 18:00:00,-6.1,-6.1,0.0
17730,2017-01-08 19:00:00,-5.6,-5.6,0.0
17731,2017-01-08 20:00:00,-5.6,-5.6,0.0
17732,2017-01-08 21:00:00,-5.6,-5.6,0.0
17733,2017-01-08 22:00:00,-6.1,-6.1,0.0
17734,2017-01-08 23:00:00,-6.7,-6.7,0.0
17735,2017-01-09 00:00:00,-7.2,-7.2,0.0
17736,2017-01-10 01:00:00,-8.3,-8.3,0.0
17737,2017-01-10 02:00:00,-8.3,-8.3,0.0
17738,2017-01-10 03:00:00,-8.3,-8.3,0.0
17739,2017-01-10 04:00:00,-8.3,-8.3,0.0
17740,2017-01-10 05:00:00,-8.3,-8.3,0.0
17741,2017-01-09 06:00:00,-10.0,-10.0,0.0
17742,2017-01-09 07:00:00,-10.0,-10.0,0.0
17743,2017-01-09 08:00:00,-10.6,-10.6,0.0
17744,2017-01-09 09:00:00,-11.1,-11.1,0.0
17745,2017-01-09 10:00:00,-11.7,-11.7,0.0
17746,2017-01-09 11:00:00,-11.7,-11.7,0.0
17747,2017-01-09 12:00:00,-11.7,-11.7,0.0
17748,2017-01-09 13:00:00,-11.7,-11.7,0.0
17749,2017-01-09 14:00:00,-11.1,-11.1,0.0
17750,2017-01-09 15:00:00,-10.0,-10.0,0.0
17751,2017-01-09 16:00:00,-9.4,-9.4,0.0
17752,2017-01-09 17:00:00,-8.9,-8.9,0.0
17753,2017-01-09 18:00:00,-7.2,-7.2,0.0
17754,2017-01-09 19:00:00,-7.2,-7.2,0.0
17755,2017-01-09 20:00:00,-7.2,-7.2,0.0
17756,2017-01-09 21:00:00,-7.2,-7.2,0.0
17757,2017-01-09 22:00:00,-7.2,-7.2,0.0
17758,2017-01-09 23:00:00,-7.2,-7.2,0.0
17759,2017-01-10 00:00:00,-7.8,-7.8,0.0
17760,2017-01-11 01:00:00,2.8,2.8,1.0
17761,2017-01-11 02:00:00,3.3,3.3,1.0
17762,2017-01-11 03:00:00,3.9,3.3,1.0
17763,2017-01-11 04:00:00,3.3,3.3,1.0
17764,2017-01-11 05:00:00,3.9,3.9,0.0
17765,2017-01-10 06:00:00,-8.3,-8.3,0.0
17766,2017-01-10 07:00:00,-7.8,-7.8,0.0
17767,2017-01-10 08:00:00,-7.8,-7.8,0.0
17768,2017-01-10 09:00:00,-7.8,-7.8,0.0
17769,2017-01-10 10:00:00,-6.7,-6.7,0.0
17770,2017-01-10 11:00:00,-6.1,-6.1,0.0
17771,2017-01-10 12:00:00,-6.1,-6.1,0.0
17772,2017-01-10 13:00:00,-5.6,-5.6,0.0
17773,2017-01-10 14:00:00,-6.1,-6.1,0.0
17774,2017-01-10 15:00:00,-5.6,-5.6,0.0
17775,2017-01-10 16:00:00,-5.0,-5.0,0.0
17776,2017-01-10 17:00:00,-3.9,-3.9,0.0
17778,2017-01-10 19:00:00,-1.1,-1.1,0.0
17779,2017-01-10 20:00:00,0.6,0.6,0.0
17780,2017-01-10 21:00:00,1.7,1.7,0.0
17781,2017-01-10 22:00:00,2.2,2.2,0.0
17782,2017-01-10 23:00:00,3.3,3.3,1.0
17783,2017-01-10 23:00:00,3.3,3.3,1.0
17784,2017-01-12 01:00:00,6.1,6.1,0.0
17785,2017-01-12 02:00:00,5.0,5.0,0.0
17786,2017-01-12 03:00:00,5.0,5.0,0.0
17787,2017-01-12 04:00:00,5.6,5.0,0.0
17788,2017-01-12 05:00:00,5.0,5.0,0.0
17789,2017-01-11 06:00:00,4.4,4.4,0.0
17790,2017-01-11 07:00:00,5.6,5.6,0.0
17791,2017-01-11 08:00:00,6.1,6.1,0.0
17792,2017-01-11 09:00:00,7.8,7.8,1.0
17793,2017-01-11 10:00:00,8.3,8.3,1.0
17794,2017-01-11 11:00:00,8.3,8.3,0.0
17795,2017-01-11 11:00:00,8.9,8.9,0.0
17796,2017-01-11 13:00:00,8.9,8.3,0.0
17797,2017-01-11 14:00:00,8.9,8.9,0.0
17798,2017-01-11 15:00:00,9.4,9.4,0.0
17799,2017-01-11 16:00:00,10.6,10.6,0.0
17801,2017-01-11 18:00:00,12.2,12.2,0.0
17802,2017-01-11 19:00:00,12.8,12.8,0.0
17803,2017-01-11 20:00:00,11.7,11.7,0.0
17804,2017-01-11 21:00:00,10.0,10.0,0.0
17805,2017-01-11 22:00:00,7.2,7.2,0.0
17806,2017-01-11 23:00:00,6.1,6.1,0.0
17807,2017-01-12 00:00:00,6.1,6.1,0.0
17808,2017-01-13 01:00:00,10.6,10.6,0.0
17809,2017-01-13 02:00:00,12.8,12.8,0.0
17810,2017-01-13 03:00:00,13.3,13.3,0.0
17811,2017-01-13 04:00:00,14.4,14.4,0.0
17812,2017-01-13 05:00:00,14.4,14.4,0.0
17813,2017-01-12 06:00:00,6.1,6.1,1.0
17814,2017-01-12 07:00:00,6.7,6.7,1.0
17815,2017-01-12 08:00:00,5.6,5.6,1.0
17816,2017-01-12 08:00:00,8.3,5.6,1.0
17817,2017-01-12 09:00:00,9.4,8.9,1.0
17818,2017-01-12 11:00:00,10.6,10.6,1.0
17819,2017-01-12 11:00:00,10.6,10.6,1.0
17820,2017-01-12 13:00:00,11.1,11.1,0.0
17821,2017-01-12 14:00:00,11.7,11.7,0.0
17822,2017-01-12 15:00:00,13.3,13.3,0.0
17823,2017-01-12 15:00:00,14.4,13.9,0.0
17824,2017-01-12 17:00:00,14.4,14.4,0.0
17825,2017-01-12 18:00:00,15.6,15.6,0.0
17826,2017-01-12 19:00:00,15.6,15.6,0.0
17827,2017-01-12 20:00:00,15.6,15.6,0.0
17828,2017-01-12 21:00:00,15.6,15.6,0.0
17830,2017-01-12 23:00:00,11.7,11.7,0.0
17831,2017-01-13 00:00:00,10.6,10.6,1.0
17832,2017-01-14 01:00:00,0.6,0.6,0.0
17833,2017-01-14 02:00:00,-0.6,-0.6,0.0
17834,2017-01-14 03:00:00,-1.7,-1.7,0.0
17835,2017-01-14 04:00:00,-2.8,-2.8,0.0
17836,2017-01-14 05:00:00,-3.3,-3.3,0.0
17837,2017-01-13 06:00:00,12.8,12.8,0.0
17838,2017-01-13 07:00:00,14.4,14.4,0.0
17839,2017-01-13 08:00:00,13.9,13.9,0.0
17840,2017-01-13 09:00:00,12.8,12.8,0.0
17841,2017-01-13 10:00:00,10.0,10.0,0.0
17842,2017-01-13 11:00:00,7.8,7.8,0.0
17843,2017-01-13 12:00:00,6.7,6.7,0.0
17844,2017-01-13 13:00:00,5.6,5.6,0.0
17845,2017-01-13 14:00:00,6.1,6.1,0.0
17846,2017-01-13 15:00:00,6.7,6.7,0.0
17847,2017-01-13 16:00:00,7.2,7.2,0.0
17848,2017-01-13 17:00:00,7.2,7.2,0.0
17849,2017-01-13 18:00:00,7.8,7.8,0.0
17850,2017-01-13 19:00:00,7.2,7.2,0.0
17851,2017-01-13 20:00:00,6.1,6.1,0.0
17852,2017-01-13 21:00:00,5.6,5.6,0.0
17853,2017-01-13 22:00:00,3.9,3.9,0.0
17855,2017-01-14 00:00:00,2.2,2.2,0.0
17856,2017-01-15 01:00:00,-1.7,-1.7,0.0
17857,2017-01-15 02:00:00,-1.1,-1.1,0.0
17858,2017-01-15 03:00:00,-1.1,-1.1,0.0
17859,2017-01-15 04:00:00,-1.1,-1.1,0.0
17860,2017-01-15 05:00:00,-1.1,-1.1,0.0
17861,2017-01-14 06:00:00,-4.4,-4.4,0.0
17862,2017-01-14 07:00:00,-5.0,-5.0,0.0
17863,2017-01-14 08:00:00,-5.6,-5.6,0.0
17864,2017-01-14 09:00:00,-6.1,-6.1,0.0
17865,2017-01-14 10:00:00,-6.7,-6.7,0.0
17866,2017-01-14 11:00:00,-7.2,-7.2,0.0
17867,2017-01-14 12:00:00,-7.2,-7.2,0.0
17868,2017-01-14 13:00:00,-7.2,-7.2,0.0
17869,2017-01-14 14:00:00,-6.1,-6.1,0.0
17870,2017-01-14 15:00:00,-5.0,-5.0,0.0
17871,2017-01-14 16:00:00,-4.4,-4.4,0.0
17872,2017-01-14 17:00:00,-2.8,-2.8,0.0
17873,2017-01-14 18:00:00,-2.8,-2.8,0.0
17874,2017-01-14 19:00:00,-1.7,-1.7,0.0
17875,2017-01-14 20:00:00,-1.1,-1.1,0.0
17876,2017-01-14 21:00:00,-1.1,-1.1,0.0
17877,2017-01-14 22:00:00,-1.1,-1.1,0.0
17878,2017-01-14 23:00:00,-1.7,-1.7,0.0
17879,2017-01-15 00:00:00,-1.7,-1.7,0.0
17880,2017-01-16 01:00:00,-1.7,-1.7,0.0
17881,2017-01-16 02:00:00,-2.2,-2.2,0.0
17882,2017-01-16 03:00:00,-2.2,-2.2,0.0
17883,2017-01-16 04:00:00,-2.2,-2.2,0.0
17884,2017-01-16 05:00:00,-2.8,-2.8,0.0
17885,2017-01-15 06:00:00,-1.1,-1.1,0.0
17886,2017-01-15 07:00:00,-1.1,-1.1,0.0
17887,2017-01-15 08:00:00,-1.1,-1.1,0.0
17888,2017-01-15 09:00:00,-1.1,-1.1,0.0
17889,2017-01-15 10:00:00,-1.7,-1.7,0.0
17890,2017-01-15 11:00:00,-2.2,-2.2,0.0
17891,2017-01-15 12:00:00,-2.8,-2.8,0.0
17892,2017-01-15 13:00:00,-2.2,-2.2,0.0
17893,2017-01-15 14:00:00,-1.1,-1.1,0.0
17894,2017-01-15 15:00:00,0.0,0.0,0.0
17895,2017-01-15 16:00:00,0.6,0.6,0.0
17896,2017-01-15 17:00:00,1.1,1.1,0.0
17897,2017-01-15 18:00:00,2.2,2.2,0.0
17898,2017-01-15 19:00:00,2.8,2.8,0.0
17899,2017-01-15 20:00:00,2.2,2.2,0.0
17900,2017-01-15 21:00:00,2.2,2.2,0.0
17901,2017-01-15 22:00:00,1.7,1.7,0.0
17902,2017-01-15 23:00:00,1.7,1.7,0.0
17903,2017-01-16 00:00:00,-1.1,-1.1,0.0
17904,2017-01-17 01:00:00,2.8,2.8,0.0
17905,2017-01-17 02:00:00,2.2,2.2,0.0
17906,2017-01-17 03:00:00,2.2,2.2,0.0
17907,2017-01-17 04:00:00,2.2,2.2,0.0
17909,2017-01-16 06:00:00,-2.8,-2.8,0.0
17910,2017-01-16 07:00:00,-3.3,-3.3,0.0
17911,2017-01-16 08:00:00,-3.3,-3.3,0.0
17912,2017-01-16 09:00:00,-4.4,-4.4,0.0
17913,2017-01-16 10:00:00,-4.4,-4.4,0.0
17914,2017-01-16 11:00:00,-3.3,-3.3,0.0
17915,2017-01-16 12:00:00,-4.4,-4.4,0.0
17916,2017-01-16 13:00:00,-3.9,-3.9,0.0
17917,2017-01-16 14:00:00,-1.1,-1.1,0.0
17918,2017-01-16 15:00:00,0.6,0.6,0.0
17919,2017-01-16 16:00:00,2.2,2.2,0.0
17920,2017-01-16 17:00:00,2.8,2.8,0.0
17921,2017-01-16 18:00:00,4.4,4.4,0.0
17922,2017-01-16 19:00:00,5.0,5.0,0.0
17923,2017-01-16 20:00:00,4.4,4.4,0.0
17924,2017-01-16 21:00:00,5.6,5.6,0.0
17925,2017-01-16 22:00:00,4.4,4.4,0.0
17926,2017-01-16 23:00:00,3.9,3.9,0.0
17927,2017-01-17 00:00:00,2.8,2.8,0.0
17928,2017-01-18 01:00:00,3.3,3.3,1.0
17929,2017-01-18 02:00:00,2.8,2.8,1.0
17930,2017-01-18 03:00:00,2.8,2.8,1.0
17931,2017-01-18 03:00:00,2.8,2.2,1.0
17932,2017-01-18 05:00:00,2.8,2.8,1.0
17933,2017-01-17 06:00:00,1.7,1.7,0.0
17934,2017-01-17 07:00:00,0.6,0.6,0.0
17935,2017-01-17 08:00:00,0.0,0.0,0.0
17936,2017-01-17 09:00:00,1.1,1.1,0.0
17937,2017-01-17 10:00:00,0.6,0.6,0.0
17938,2017-01-17 11:00:00,1.7,1.7,0.0
17939,2017-01-17 12:00:00,1.1,1.1,0.0
17940,2017-01-17 13:00:00,1.7,1.7,0.0
17941,2017-01-17 14:00:00,2.8,2.8,0.0
17942,2017-01-17 15:00:00,3.9,3.9,0.0
17943,2017-01-17 16:00:00,4.4,4.4,0.0
17944,2017-01-17 17:00:00,5.0,5.0,0.0
17945,2017-01-17 18:00:00,5.6,5.6,0.0
17946,2017-01-17 19:00:00,5.6,5.6,0.0
17947,2017-01-17 20:00:00,5.0,5.0,0.0
17948,2017-01-17 21:00:00,5.0,5.0,0.0
17949,2017-01-17 22:00:00,5.0,5.0,0.0
17950,2017-01-17 23:00:00,4.4,4.4,1.0
17951,2017-01-17 23:00:00,4.4,3.9,1.0
17952,2017-01-19 01:00:00,1.1,1.1,1.0
17953,2017-01-19 02:00:00,0.6,0.6,1.0
17954,2017-01-19 03:00:00,0.6,0.6,0.0
17955,2017-01-19 03:00:00,0.6,0.6,0.0
17956,2017-01-19 05:00:00,0.0,0.0,0.0
17957,2017-01-18 06:00:00,2.8,2.8,1.0
17958,2017-01-18 07:00:00,2.8,2.8,1.0
17959,2017-01-18 08:00:00,2.8,2.8,1.0
17960,2017-01-18 08:00:00,2.8,2.8,1.0
17961,2017-01-18 10:00:00,2.8,2.8,1.0
17962,2017-01-18 10:00:00,2.8,2.8,1.0
17963,2017-01-18 12:00:00,3.3,3.3,1.0
17964,2017-01-18 13:00:00,3.3,3.3,0.0
17965,2017-01-18 13:00:00,3.3,2.8,1.0
17966,2017-01-18 14:00:00,3.9,3.9,1.0
17967,2017-01-18 15:00:00,3.9,3.9,1.0
17968,2017-01-18 16:00:00,3.9,3.9,0.0
17969,2017-01-18 18:00:00,3.9,3.9,1.0
17970,2017-01-18 18:00:00,3.9,3.9,1.0
17971,2017-01-18 20:00:00,3.9,3.9,1.0
17972,2017-01-18 21:00:00,4.4,4.4,1.0
17973,2017-01-18 22:00:00,3.9,3.9,1.0
17974,2017-01-18 22:00:00,3.9,1.7,1.0
17975,2017-01-18 23:00:00,1.7,1.1,1.0
17976,2017-01-20 01:00:00,5.6,5.6,0.0
17977,2017-01-20 02:00:00,5.6,5.6,0.0
17978,2017-01-20 03:00:00,5.0,5.0,0.0
17979,2017-01-20 04:00:00,3.9,3.9,0.0
17980,2017-01-20 05:00:00,2.8,2.8,0.0
17981,2017-01-19 06:00:00,0.0,0.0,0.0
17982,2017-01-19 07:00:00,0.0,0.0,0.0
17983,2017-01-19 08:00:00,0.0,0.0,0.0
17984,2017-01-19 09:00:00,0.0,-0.6,0.0
17985,2017-01-19 09:00:00,0.0,0.0,0.0
17986,2017-01-19 11:00:00,0.6,0.6,0.0
17987,2017-01-19 12:00:00,0.6,0.6,0.0
17988,2017-01-19 13:00:00,0.6,0.6,0.0
17989,2017-01-19 14:00:00,1.7,1.7,0.0
17990,2017-01-19 15:00:00,3.3,3.3,0.0
17991,2017-01-19 16:00:00,4.4,4.4,0.0
17992,2017-01-19 17:00:00,6.1,6.1,0.0
17993,2017-01-19 18:00:00,7.2,7.2,0.0
17994,2017-01-19 19:00:00,7.8,7.8,0.0
17995,2017-01-19 20:00:00,6.7,6.7,0.0
17996,2017-01-19 21:00:00,6.1,6.1,0.0
17997,2017-01-19 22:00:00,6.1,6.1,0.0
17998,2017-01-19 23:00:00,6.7,6.7,0.0
17999,2017-01-20 00:00:00,6.1,6.1,0.0
18000,2017-01-21 01:00:00,3.9,3.9,0.0
18001,2017-01-21 02:00:00,3.9,3.9,0.0
18002,2017-01-21 03:00:00,3.3,3.3,0.0
18003,2017-01-21 04:00:00,3.3,3.3,0.0
18004,2017-01-21 05:00:00,3.3,3.3,0.0
18005,2017-01-20 06:00:00,2.2,2.2,0.0
18006,2017-01-20 07:00:00,2.2,2.2,0.0
18007,2017-01-20 08:00:00,1.7,1.7,0.0
18008,2017-01-20 09:00:00,1.7,1.7,0.0
18009,2017-01-20 10:00:00,2.2,2.2,0.0
18010,2017-01-20 11:00:00,2.2,2.2,0.0
18011,2017-01-20 12:00:00,2.2,2.2,0.0
18012,2017-01-20 13:00:00,2.2,2.2,0.0
18013,2017-01-20 14:00:00,2.8,2.8,0.0
18014,2017-01-20 15:00:00,3.3,3.3,0.0
18015,2017-01-20 16:00:00,3.9,3.9,0.0
18016,2017-01-20 17:00:00,3.9,3.9,0.0
18017,2017-01-20 18:00:00,3.9,3.9,0.0
18018,2017-01-20 19:00:00,3.9,3.9,0.0
18019,2017-01-20 20:00:00,3.9,3.9,0.0
18020,2017-01-20 21:00:00,3.9,3.9,0.0
18021,2017-01-20 22:00:00,3.9,3.9,0.0
18022,2017-01-20 23:00:00,3.9,3.9,0.0
18023,2017-01-21 00:00:00,3.9,3.9,0.0
18024,2017-01-22 01:00:00,11.1,11.1,0.0
18025,2017-01-22 02:00:00,11.1,11.1,0.0
18026,2017-01-22 03:00:00,9.4,9.4,0.0
18027,2017-01-22 04:00:00,7.8,7.8,0.0
18028,2017-01-22 05:00:00,6.1,6.1,0.0
18029,2017-01-21 06:00:00,3.3,3.3,0.0
